更新时间,#genre#
20251219 01:36,url


RespoTime,whitelist,#genre#
248.33ms,[HD]ช่อง xy plus 2,https://stream1.freetv.fun/ch-ng-xy-plus-2-1.m3u8
248.35ms,[BD]france24 英文,https://stream1.freetv.fun/france24-ying-wen-5.m3u8
248.40ms,BolaArena 2,http://zb.hpc.tw/smtv.php?id=Bolaarena2
248.45ms,旧曲新歌,https://vd2.bdstatic.com/mda-jdqwqnk1xxszhw8c/mda-jdqwqnk1xxszhw8c.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2275698282&vid=17330773072848394300&auth_key=1655291275-0-0-73fe6c276ababcdb43b87a4fda6002df&bcevod_channel=searchbox_feed
248.56ms,TYT,https://tyt-samsungus.amagi.tv/playlist.m3u8
248.61ms,Entertain,http://zb.hpc.tw/smtv.php?id=Entertain
248.69ms,郑中基合集,https://vd3.bdstatic.com/mda-paq1vuutbxj3nid7/sc/cae_h264/1674635667756668676/mda-paq1vuutbxj3nid7.mp4
248.78ms,粤语说唱版15,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c169230728170103700199338a69d7_258.mp4
248.80ms,CCTV2,https://stream1.freetv.fun/b2e1a9fc03f611173df519b2d54494eab6e2c9feafe182713f96c77e5677982e.m3u8
248.82ms,[BD]the design network,https://stream1.freetv.fun/the-design-network-1.m3u8
248.82ms,香港奇案5：奸魔1997年,https://play.hhuus.com/play/RdGA7lya/index.m3u8
248.90ms,MeWatch Ch 8,http://zb.hpc.tw/smtv.php?id=Mewatch_ch8
248.90ms,[BD]spacetoon arabic,https://stream1.freetv.fun/spacetoon-arabic-1.m3u8
248.91ms,[BD]寰宇新聞 *4g,https://stream1.freetv.fun/huan-yu-xin-wen---4g-3.m3u8
248.91ms,杨紫琼_爱似流星,https://vd4.bdstatic.com/mda-nei02hdtnd2c88ci/sc/cae_h264/1652920810425683641/mda-nei02hdtnd2c88ci.mp4
248.91ms,九十九步退一步,https://vd2.bdstatic.com/mda-nbk88c8b5d4vsf2m/sc/cae_h264_delogo/1645443281073338534/mda-nbk88c8b5d4vsf2m.mp4
248.92ms,蓬安新闻综合,https://stream1.freetv.fun/peng-an-xin-wen-zong-he-2.m3u8
248.94ms,ASTRORIA*,https://stream1.freetv.fun/astro-ria-10.m3u8
248.96ms,MOVIEMOVIE,https://stream1.freetv.fun/cowboy-movie-channel-1.m3u8
248.96ms,CCTV-09频特,http://zb.hpc.tw/smtv.php?id=cctv9hd
248.98ms,凤凰资讯,https://k44991.kylintv.tv/live/pxinhd_iphone.m3u8
248.99ms,[HD]sbb tv,https://stream1.freetv.fun/sbb-tv-1.m3u8
249.00ms,[BD]3abn international network,https://stream1.freetv.fun/3abn-international-network-1.m3u8
249.02ms,[BD]寰宇新聞台灣,https://stream1.freetv.fun/huan-yu-xin-wen-tai-wan-18.m3u8
249.02ms,个人测试学习,https://vd3.bdstatic.com/mda-pjpmxj8nps7esymw/576p/h264/1698161340027041596/mda-pjpmxj8nps7esymw.mp4
249.03ms,湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-12.ctv
249.03ms,黑龙江都市,https://stream1.freetv.fun/hei-long-jiang-du-shi-1.m3u8
249.04ms,CCTV-03频特,http://zb.hpc.tw/smtv.php?id=cctv3
249.09ms,内蒙古卫视,https://stream1.freetv.fun/ad7314a16b55c53ae78c2117774a007d72a550e07646ad5c29347c06b01a6a39.m3u8
249.13ms,大时代粤壹37,https://cdn9.ryplay9.com/20240922/8278_d6a1bfbf/index.m3u8
249.19ms,粤语-LAK串烧,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8db8745e895c80103700199998b9637_258.mp4
249.22ms,All the Kpop,http://zb.hpc.tw/smtv.php?id=allthekpop_korea
249.22ms,王杰合集,https://vd3.bdstatic.com/mda-paj24w3pip97yamz/sc/cae_h264/1674185355776462627/mda-paj24w3pip97yamz.mp4
249.24ms,CCTV3,https://www.freetv.top/migu/624878271.m3u8?migutoken=cc5fda32f92c3778b4ec917c6edfddfb427acd161372f4acf6deb16520a123904ce79198d9cf1f7cc96dea7795d561a75b2b3581a0bfcffa303d18f45a217ff78e8dcdaf915667846e1465145a
249.24ms,CCTV-11频特,http://zb.hpc.tw/smtv.php?id=cctv11
249.26ms,ELta影剧频特,http://zb.hpc.tw/smtv.php?id=eltayingju_twn
249.28ms,广东珠江频特,http://zb.hpc.tw/smtv.php?id=zhujiang
249.28ms,青海卫视,https://stream1.freetv.fun/b9f8d547c66287a0b2b02d76123014443eb5e43fa60e5acf262f78354ea2eb79.m3u8
249.33ms,伤感DJ《等》,https://vd2.bdstatic.com/mda-mhq92a7nafrh8dma/1080p/cae_h264/1629977686796490849/mda-mhq92a7nafrh8dma.mp4
249.34ms,Supersports 2,http://zb.hpc.tw/smtv.php?id=Assp2
249.34ms,ASTRO AOD,http://cdn9.163189.xyz/smt1.1.php?id=Aodhd
249.39ms,Yonhap News,http://zb.hpc.tw/smtv.php?id=yonhapnews_korea
249.41ms,CCTV-12频特,http://zb.hpc.tw/smtv.php?id=cctv12
249.49ms,3D大片频视觉,https://vd2.bdstatic.com/mda-ki2cvyhz79rw40wg/v1-cae/sc/mda-ki2cvyhz79rw40wg.mp4
249.52ms,Qello Concerts by Stingray (720p),https://lotus.stingray.com/manifest/qello-qello001-montreal/samsungtvplus/f3b3b889-e519-3156-810f-18850e58a304/3291200/manifest.m3u8
249.61ms,精选五首DJ男声串烧,https://vd2.bdstatic.com/mda-maqfk730tsig88wr/v2-hknm/1080p/mda-maqfk730tsig88wr.mp4
249.74ms,粤语剧场版13,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c30c3307c864010370019939e955ad_258.mp4
249.78ms,东方卫视,https://www.freetv.top/migu/651632648.m3u8?migutoken=c9a7a392335b6f990a4b233b6066770e1330aa6b6fed2a47f3985567ef8988af1b02bf0adfcc1243deb1fb6fb57ade7c90aa1550041f7c3dfe329e36daf55d57c902f86accec6e30f8ee9b773f
249.84ms,[BD]靖天歡樂,https://stream1.freetv.fun/jing-tian-huan-le-2.m3u8
249.85ms,Cartoon Network,http://zb.hpc.tw/smtv.php?id=Cn
249.85ms,TVB Asia,http://zb.hpc.tw/smtv.php?id=Tvbasia
249.92ms,Plus综合频特,http://zb.hpc.tw/smtv.php?id=j2_twn
249.93ms,Axn HD,http://zb.hpc.tw/smtv.php?id=Axn
249.94ms,动感超人dj,https://vd3.bdstatic.com/mda-mm49pxqfvevcqbx4/sc/cae_h264/1638687905397245214/mda-mm49pxqfvevcqbx4.mp4
249.96ms,Fashion TV (720p),https://amg01546-ftv-fashiontv-xiaomi-i9oiw.amagi.tv/playlist/amg01546-ftv-fashiontv-xiaomi/cb553d1c7f6c648a9cd43e63d6ef42a1df246ffc087a8d6933fb4b926bc10f41e2e5af97b20cac7822fb0fd87f0b66413925924d8b2245d8d964a85a243e517e9b99ac7bc0894e50e98d1f5d7fe0214143ea0b15d7230624daba57098068ed345442ed0f230f33d5bb44fe7001cd86028b7a7f8bf9df03404765676ba61ccf9224c3edd42714983dff932372a75e26c7199604e6368ff19702cf69b66cc1168caa34b8f2aeb446b71b4126c24d9bea0f7fe99678b3833797c9936876a87e235f116f01c2f9a363339c4e4f50f9b09ef135bf5bf9802b856f20a840b67bc466c43af14993f347a4a8b5cb0d1677f49f1b7331fab4f1c4ab7c73b16ff0a7a9fa767f92f9660b2da05ad12c2f3787ee8b43f6a53ba2f675cbe5134c52a9bc4c988fbd90e0b69930e70cc4d3f18a33475a23211a9651ad8868c96990389fc71d25535a57effd71c195d24a3f7245e5d1068c0b7a59ba476818d45d9943b3e94b79be6c7b8eb0c18add5701/188/1280x720_2657600/index.m3u8
250.11ms,[BD]rtv,https://stream1.freetv.fun/rtv-3.m3u8
250.13ms,Pluto TV Drama,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5b4e92e4694c027be6ecece1/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=60&deviceId=5b4e92e4694c027be6ecece1&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
250.22ms,XITE Siempre Latino,https://d1xc25jm9e0l4b.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-xplkt8i7m24dc/XITE_Siempre_Latino.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai_vendor=SSSLIVE&ads.service_id=USBD3300010L9
250.23ms,5首劲爆dj,https://vd2.bdstatic.com/mda-mm69dxgtcqg28j9j/sc/cae_h264/1638860024910192032/mda-mm69dxgtcqg28j9j.mp4
250.25ms,博斯运动壹特,http://zb.hpc.tw/smtv.php?id=bosisport1_twn
250.29ms,Mecca Live HD,http://zb.hpc.tw/smtv.php?id=quran_mido
250.31ms,[BD]ptc punjabi,https://stream1.freetv.fun/ptc-punjabi-1.m3u8
250.33ms,[VGA]arte network,https://stream1.freetv.fun/arte-network-1.m3u8
250.34ms,不染,https://vd3.bdstatic.com/mda-jmceuahfwxarnh7v/hd/mda-jmceuahfwxarnh7v.mp4?pd=20&playlist=%5B%22hd%22%2C%22sc%22%5D
250.38ms,[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-2.m3u8
250.43ms,VTV 1,http://zb.hpc.tw/smtv.php?id=viet_vtv1
250.46ms,青海卫视,https://stream1.freetv.fun/d6e32c6ed01121487159b5b2fc12698d5551739ef7911c9fbb25e830e31456d2.m3u8
250.51ms,阿光影视,https://www.goodiptv.club/huya/30292086
250.51ms,QVC,https://qrg.akamaized.net/hls/live/2017383/lsqvc1it/master.m3u8
250.58ms,Animal Planet (Eng),http://zb.hpc.tw/smtv.php?id=AnimalPlanet
250.67ms,东森综合频特,http://zb.hpc.tw/smtv.php?id=ettvzhonghe
250.67ms,金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-33.m3u8
250.68ms,Discovery Tamil,http://zb.hpc.tw/smtv.php?id=discoverytamil_raj
250.80ms,浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-8.m3u8
250.83ms,[BD]rock entertainment,https://stream1.freetv.fun/rock-entertainment-2.m3u8
250.84ms,CBSN HD,http://zb.hpc.tw/smtv.php?id=cbsn_glo
250.85ms,长津湖频视觉,https://vd3.bdstatic.com/mda-mgq3kek3j2cr07w7/sc/cae_h264_nowatermark/1627180666806871183/mda-mgq3kek3j2cr07w7.mp4
250.85ms,New,http://zb.hpc.tw/smtv.php?id=new_pat
250.86ms,XITE R&B Classic Jams,https://d163j5tlekse0h.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-133wbycdrwhvy/XITE_RnB_Classic_Jams.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai_vendor=SSSLIVE&ads.service_id=USBD330000948
250.94ms,NEWSMAX,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
250.99ms,[BD]靖洋戲劇,https://stream1.freetv.fun/jing-yang-xi-ju-14.m3u8
251.01ms,广东少儿,https://stream1.freetv.fun/a372f5cd6f389bcfb77fdfa88633e16d2f745d648907084bfd0befa9ce2bd403.m3u8
251.02ms,昵称违规-7kYdWFDMe2,https://www.goodiptv.club/huya/20985777
251.03ms,大鱼,https://vd2.bdstatic.com/mda-jj0mrjgwdibh8dy1/sc/mda-jj0mrjgwdibh8dy1.mp4
251.12ms,NBA TV,http://zb.hpc.tw/smtv.php?id=Nba
251.17ms,[BD]民視影劇,https://stream1.freetv.fun/min-shi-ying-ju-11.m3u8
251.20ms,Pick TV,http://zb.hpc.tw/smtv.php?id=picktv_antik
251.21ms,YTN,http://zb.hpc.tw/smtv.php?id=ytn_korea
251.34ms,CT-N Live Stream 2 (360p) [Not 24/7],http://video.ct-n.com/live/web2stream/playlist.m3u8
251.36ms,MTv高清频特,http://zb.hpc.tw/smtv.php?id=mtvhd_twn
251.42ms,[BD]深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-98.m3u8
251.44ms,SCM,http://zb.hpc.tw/smtv.php?id=Weishimovie
251.47ms,WTOG-DT1,https://fl1.moveonjoy.com/FL_Tampa_CW44/index.m3u8
251.48ms,北京卫视,https://stream1.freetv.fun/9a04539c74e46e6df1cc2314f4ad5b56e4f9183117ddabcaa54faf0f6fd2f6e4.m3u8
251.52ms,Berita Satu,http://zb.hpc.tw/smtv.php?id=BeritaSatu_eko
251.57ms,三立综合频特,http://zb.hpc.tw/smtv.php?id=sanlizhonghe
251.57ms,四大名妓之李香君2005年,https://play.hhuus.com/play/mepnL1Xb/index.m3u8
251.59ms,History Tamil,http://zb.hpc.tw/smtv.php?id=historytam_raj
251.63ms,刘若英合集,https://vd4.bdstatic.com/mda-paj1zjmiy8f0u7e9/sc/cae_h264/1674182802321283228/mda-paj1zjmiy8f0u7e9.mp4
251.73ms,Al-Hijrah,http://zb.hpc.tw/smtv.php?id=Alhijrah
251.78ms,yoo,https://www.goodiptv.club/huya/11352876
251.79ms,莫文蔚合集,https://vd3.bdstatic.com/mda-nksbbcfasp641205/sc/cae_h264/1669538238470976198/mda-nksbbcfasp641205.mp4
251.80ms,AFV (720p),https://linear-12.frequency.stream/dist/plex/12/hls/master/playlist.m3u8
251.80ms,CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=ca060ebeb7798a2bd7e8b8cb4143386b12a2629519220accd5fd0a77a147ab06630fd8cf65f82517ba9db18cc4b5c5edf350c0734fdddbc216781b9944d8e7eaf326bac636110e27fcd980f4e2
251.81ms,天映经典,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial2
251.87ms,[BD]nba tv,https://stream1.freetv.fun/nba-tv-5.m3u8
251.91ms,HOYTV,https://stream1.freetv.fun/koy-tv-1.m3u8
251.93ms,非诚来扰,https://vd3.bdstatic.com/mda-jk4sx2ggq7u355d6/hd/mda-jk4sx2ggq7u355d6.mp4
252.02ms,DJ版《蜜雪冰城》,https://vd3.bdstatic.com/mda-mhbae2pwwxhyxjcz/1080p/cae_h264/1628767594518574030/mda-mhbae2pwwxhyxjcz.mp4
252.05ms,[BD]ช่อง red bull tv,https://stream1.freetv.fun/ch-ng-red-bull-tv-2.m3u8
252.06ms,同心孙楚楼,https://www.goodiptv.club/huya/29982658
252.07ms,ABC News Live 2 (720p),https://abcnews-streams.akamaized.net/hls/live/2023561/abcnewshudson2/master_4000.m3u8
252.11ms,是醉芙吖,https://www.goodiptv.club/huya/21059599
252.12ms,CCTV4,https://www.freetv.top/migu/608807419.m3u8?migutoken=6a212f7bbb565d15fa1837af03bca5806c8d1522a2c9b34b1ed1c0f3cd23e6d7c4761bb6b35c9de97d923f603f557e6edb2ee11c80decc83bddea897b5c7ac59a7efea8e4796cbbfcf1b3fc93c
252.13ms,男神dj舞曲,https://vd4.bdstatic.com/mda-mkpbcp1thzqg8vju/sc/cae_h264/1637772142027994508/mda-mkpbcp1thzqg8vju.mp4
252.20ms,林翠萍的《我太傻》,https://vd2.bdstatic.com/mda-mb5qq1ic4yvekk6r/v2-hknm/sc/mda-mb5qq1ic4yvekk6r.mp4
252.22ms,CCTV2,https://www.freetv.top/migu/631780532.m3u8?migutoken=3817ca50a762ff83bc8d334da331289af793521d8bb2de106288e3c7bfbd4f400da7b7a0d45e8e5f3908edbe997bc97435737ae08ccac404064b7de1ad9dd844f73147aa85407e91748754eaff
252.25ms,Dreamcatcher,https://vd3.bdstatic.com/mda-mbiqgzsnfeyv74y6/v1-cae/1080p/mda-mbiqgzsnfeyv74y6.mp4
252.28ms,广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-13.ctv
252.40ms,Pasco TV (Pasco County FL) (480p),https://cpcdn.azureedge.net/PASCOCOFLLIVE1/PASCOCOFLLIVE1/playlist.m3u8
252.42ms,用力活着-张茜,https://vd4.bdstatic.com/mda-mfmcz8hk0qjieck2/1080p/cae_h264/1624355388377695977/mda-mfmcz8hk0qjieck2.mp4
252.46ms,[BD]浙江公共新闻,https://stream1.freetv.fun/zhe-jiang-gong-gong-xin-wen-1.m3u8
252.46ms,林子祥合集,https://vd2.bdstatic.com/mda-nksbae509kuunmw5/sc/cae_h264/1669538414221805368/mda-nksbae509kuunmw5.mp4
252.53ms,Pluto TV Thrillers,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5b4e69e08291147bd04a9fd7/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=74&deviceId=5b4e69e08291147bd04a9fd7&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
252.55ms,大时代粤壹07,https://cdn9.ryplay9.com/20240922/8092_b9278e21/index.m3u8
252.62ms,春晚1983,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5MTRfNDAzMDAxOTlfNjYyNzMxNjcwMjBfMF8z_b_Beb3bda599f76c60c463c433ca7460153.mp4
252.66ms,CGTN_英频特,http://zb.hpc.tw/smtv.php?id=CGTN
252.67ms,Skysports Main Event,http://zb.hpc.tw/smtv.php?id=tiankongmain
252.68ms,罗文合集,https://vd2.bdstatic.com/mda-paj209nnw25qxdd3/720p/h264/1674177933358236689/mda-paj209nnw25qxdd3.mp4
252.85ms,[BD]達文西,https://stream1.freetv.fun/da-wen-xi-1.m3u8
252.95ms,凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-8.m3u8
252.95ms,杨丽珍_情为何物,https://vd2.bdstatic.com/mda-nk3am8nwdgqfy6nh/sc/cae_h264/1667555203921394810/mda-nk3am8nwdgqfy6nh.mp4
253.01ms,CBS,http://zb.hpc.tw/smtv.php?id=cbs_korea
253.01ms,Eleven一频特,http://zb.hpc.tw/smtv.php?id=golfchannel_twn
253.06ms,怒击摇,https://vd2.bdstatic.com/mda-mkibx9zvknj8d2fu/sc/cae_h264_nowatermark/1637355659217322910/mda-mkibx9zvknj8d2fu.mp4
253.06ms,探索亚洲频特,http://zb.hpc.tw/smtv.php?id=discoverytwn_twn
253.08ms,CCTV4,https://api.olelive.com/dis/live/CCTV4HD/hls.m3u8
253.08ms,CI,http://zb.hpc.tw/smtv.php?id=ci_twn
253.08ms,Al Quran Al Kareem TV,https://al-ekhbaria-prod-dub.shahid.net/out/v1/9885cab0a3ec4008b53bae57a27ca76b/index.m3u8
253.09ms,四海舞曲dj,https://vd2.bdstatic.com/mda-mkp6w1tjw8mz9kpx/sc/cae_h264/1637731815454834601/mda-mkp6w1tjw8mz9kpx.mp4
253.12ms,Astro Golf,http://zb.hpc.tw/smtv.php?id=Agolf
253.14ms,色欲和尚1975年,https://play.hhuus.com/play/pen7R5pa/index.m3u8
253.24ms,郑伊健合集,https://vd4.bdstatic.com/mda-pac8fmnv1a366vmr/hd/cae_h264/1673591592922356655/mda-pac8fmnv1a366vmr.mp4
253.26ms,tvbs欢乐频特,http://zb.hpc.tw/smtv.php?id=tvbshuanle_twn
253.33ms,NHK-総合-2,http://zb.hpc.tw/smtv.php?id=nhkg_japan
253.38ms,XITE 80s Flashback,https://d1n314cytqn9r3.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-bklagqy82v0pr/XITE_80s_Flashback.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai_vendor=SSSLIVE&ads.service_id=USBB320000647
253.43ms,Fox News,http://zb.hpc.tw/smtv.php?id=foxnews_twn
253.61ms,最新dj,https://vd2.bdstatic.com/mda-mm4dszarfc74t9mx/sc/cae_h264/1638819159347843097/mda-mm4dszarfc74t9mx.mp4
253.61ms,张宇合集,https://vd4.bdstatic.com/mda-paq1swz9kfiww0nf/720p/h264/1674609379540322499/mda-paq1swz9kfiww0nf.mp4
253.62ms,黄安合集,https://vd4.bdstatic.com/mda-paj1yviih627m7br/sc/cae_h264/1674182480562260368/mda-paj1yviih627m7br.mp4
253.66ms,夜宵销魂,https://play.hhuus.com/play/rb2X8Oze/index.m3u8
253.79ms,邰正宵合集,https://vd2.bdstatic.com/mda-pai1fgvqnzfshm79/hd/cae_h264/1674091705705323755/mda-pai1fgvqnzfshm79.mp4
253.80ms,四大名妓之苏小小2005年,https://play.hhuus.com/play/Le3N8Dpd/index.m3u8
253.84ms,台视闽南频特,http://zb.hpc.tw/smtv.php?id=ttv_taiwan
253.86ms,[BD]al alaraby,https://stream1.freetv.fun/al-alaraby-2.m3u8
254.03ms,新红楼梦4,https://play.hhuus.com/play/YerBMZEe/index.m3u8
254.05ms,亚洲旅游频特,http://zb.hpc.tw/smtv.php?id=asiatravel_twn
254.12ms,舞曲视频1,https://vd4.bdstatic.com/mda-mkf4g5p5hpevqbx6/sc/cae_h264/1637033781127837401/mda-mkf4g5p5hpevqbx6.mp4
254.21ms,CNA,http://zb.hpc.tw/smtv.php?id=cna
254.26ms,狭路相逢,https://vd3.bdstatic.com/mda-kanfj7h320ueqgkg/v1-cae/hd/mda-kanfj7h320ueqgkg.mp4
254.32ms,青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-27.m3u8
254.35ms,青海卫视,https://stream1.freetv.fun/cb4ff9a4049239fb65c050d7dbd333d9d83b7021661c4861e5e58b9cfb523641.m3u8
254.38ms,Ria-3,http://zb.hpc.tw/smtv.php?id=Ria_backup
254.42ms,FTV❤️足球頻道,https://epg.pw/stream/c7df950876e6a1ceb8be74ee86f9f702cebbbae29f1d15124ef8f86fd43161cf.m3u8
254.43ms,龙祥电影频特,http://zb.hpc.tw/smtv.php?id=lungxiangtime_twn
254.44ms,人间烟火-程响,https://vd3.bdstatic.com/mda-nia9gqywiryyn8pk/576p/h264/1662878654763005591/mda-nia9gqywiryyn8pk.mp4
254.45ms,三度诱惑1990年,https://play.hhuus.com/play/9b6GWBRd/index.m3u8
254.48ms,龙华偶像,https://cdn8.163189.xyz/163189/lhox
254.58ms,[VGA]new vision tv (360p),https://stream1.freetv.fun/new-vision-tv-2.m3u8
254.63ms,不如见一面-海来阿木,https://vd4.bdstatic.com/mda-pk8i94s59fhrp8vz/hd/cae_h264/1699750729441701256/mda-pk8i94s59fhrp8vz.mp4
254.72ms,CCTV5,https://www.freetv.top/migu/641886683.m3u8?migutoken=5f46d328a6ba4b17e3c54dd4c9542e6761b3b2b498ff12429b0664996d9561fcb2fbb67556b110f56102b207c8cd9feb8c0fbe2cbbadf8e18bc3fe6fc78ee06a9cb59dfc8ba532ebef77d7cf2a
254.76ms,Vevo Country (1080p),https://amg00056-vevotv-vevocountryau-samsungau-ktmqm.amagi.tv/playlist/amg00056-vevotv-vevocountryau-samsungau/playlist.m3u8
254.82ms,金典老歌合集dj,https://vd3.bdstatic.com/mda-mkq6zqsvfa164i4i/sc/cae_h264/1637829051855604521/mda-mkq6zqsvfa164i4i.mp4
254.88ms,[VGA]fox news,https://stream1.freetv.fun/fox-news-11.m3u8
254.89ms,CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=c9f89ca38aecd9efd7438d02f07aae1d622407222b2143b84ac81a0b8046d4edf31dff9b382a346f7ec0e11cfbe4780dc7b671024edc7d941d9f8e52bc23439b00a4cd935c472de660659d90ae
254.96ms,轻轻的第一次,https://play.hhuus.com/play/Xe0M8ELa/index.m3u8
255.02ms,香港電台普通話台,https://rthkaudio6-lh.akamaihd.net/i/radiopth_1@355869/index_56_a-p.m3u8
255.10ms,Payvand TV (720p) [Not 24/7],https://bozztv.com/cus01/ucur1/Payvand/index.m3u8
255.12ms,年代新闻频特,http://zb.hpc.tw/smtv.php?id=niandainews_twn
255.14ms,大生意人23集,http://cjx.999315.xyz/yzzy/20251205/8368_83004190/index.m3u8
255.21ms,ASTROOASIS,https://stream1.freetv.fun/astro-oasis-2.m3u8
255.24ms,[BD]urban travel,https://stream1.freetv.fun/urban-travel-1.m3u8
255.32ms,GOODTV卡通,https://dqhxk7sbp7xog.cloudfront.net/osmflivech45.m3u8
255.36ms,[BD]tvri world,https://stream1.freetv.fun/tvri-world-6.m3u8
255.44ms,陕西卫视,https://www.freetv.top/migu/738910838.m3u8?migutoken=3899cd1daaa04f812c6d4b13126e3c00ad177635abc5559f1b596e814ff8eb3d745e7bd40b881206a2852a5ed041ca424112cf1d9b385c72ea9de42c8d86f45227af0f51a8b4f4c18a038a8e6d
255.47ms,[BD]明珠,https://stream1.freetv.fun/ming-zhu-8.ctv
255.49ms,News 18 Tamil,http://zb.hpc.tw/smtv.php?id=news18tamil_raj
255.51ms,[BD]好消息 *4g,https://stream1.freetv.fun/hao-xiao-xi---4g-2.m3u8
255.63ms,「湖南」电台潇湘之声,https://tv.iill.top/fm/526&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
255.64ms,精选dj,https://vd3.bdstatic.com/mda-mm68drt808w1nins/720p/h264/1638861890075163680/mda-mm68drt808w1nins.mp4
255.65ms,涵哥评电影,https://www.goodiptv.club/huya/16865726
255.69ms,经典国语老歌合集2,https://vd2.bdstatic.com/mda-ped1sgxncbswrexk/720p/h264/1684027353141147241/mda-ped1sgxncbswrexk.mp4
255.75ms,一生输给了爱情,https://vd2.bdstatic.com/mda-mkn4yr0d9ypy9wns/sc/cae_h264_delogo/1643224005214992888/mda-mkn4yr0d9ypy9wns.mp4
255.79ms,雪中情,https://vd4.bdstatic.com/mda-kh4hdntg23ym4pdd/v1-cae/1080p/mda-kh4hdntg23ym4pdd.mp4?auth_key=1602762806-0-0-c62ee181e3154376fdb29cb447ad26cc&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=2571&split=2274845
256.14ms,新歌上线7首,https://vd2.bdstatic.com/mda-nc4fkdejg6k892tp/720p/h264_delogo/1646478313883739193/mda-nc4fkdejg6k892tp.mp4
256.44ms,难念的经,https://vd4.bdstatic.com/mda-kfch1xy9wjyb8w7y/sc/mda-kfch1xy9wjyb8w7y.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&auth_key=1602769853-0-0-506b3e23ca7976bf254da50a3123723e&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=1187&split=972800
256.46ms,テレビ東京 Tokyo TV,http://zb.hpc.tw/smtv.php?id=tokyotv_japan
256.48ms,[BD]cctv8,https://stream1.freetv.fun/cctv8-26.m3u8
256.49ms,酒吧舞女,https://vd2.bdstatic.com/mda-mkpe42g9za18xetn/sc/cae_h264/1637798968815645031/mda-mkpe42g9za18xetn.mp4
256.50ms,伤心的眼泪,https://vd3.bdstatic.com/mda-ncn2c816zrf6u0im/sc/cae_h264_delogo/1648002300550722369/mda-ncn2c816zrf6u0im.mp4
256.52ms,游戏风云,https://www.freetv.top/migu/790188417.m3u8?migutoken=0276ef43726b0a3df46f95059cfba0dc88fb58e0682005aef78c7fcce5c7101a4d1199cd5aa05c58eaed75bf3a107385ce216cf787ceb58c1839c276b121b05b72a1ec8d7c6f23c240511643c0
256.62ms,新歌,https://vd4.bdstatic.com/mda-ncg9dxe96d9039u2/sc/cae_h264_delogo/1647648778266965968/mda-ncg9dxe96d9039u2.mp4
